id,entity:miniseq_id,biosample_accession,submission_id,amrfinderplus_amr_genes,ts_mlst_predicted_st,gambit_predicted_taxon,city,received_date,Provider,collection_date,dataset,est_coverage,genome_length,kleborate_bla_resistance_genes,kleborate_key_resistance_genes,kleborate_mlst_sequence_type,r1_mean_q,read1,run_id,seq_platform,serotypefinder_serotype,collected_by,contigs_fastg,contigs_lastgraph,design_description,filetype,geo_loc_name,host,host_disease,instrument_model,isolate,isolation_source,isolation_type,lat_lon,library_ID,library_layout,library_selection,library_source,library_strategy,organism,platform,title,jared_notes
22-00043566,22-00043566,SAMN30861646,NV_NSPHL_0000486,"aac(2')-Ic,erm(37),blaA",ST277,Mycobacterium tuberculosis,not collected,2022-03-01,Centers for Disease Control / Care of - NSPHL,2022-03-01,CL2022-00043566-NV-MN01149-220314,66.04,4367268,,,,35.49,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/9f4e304e-2139-4687-b4a1-bd8ec108b3b9/basespace_fetch/f6b7ed8d-c6bd-4dc8-847c-096b181e8acd/call-fetch_bs/22-00043566_R1.fastq.gz,NV-MN01149-220314,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000486,paired,RANDOM,GENOMIC,WGS,Mycobacterium tuberculosis,ILLUMINA,WGS of HAIs,
22-00043567,22-00043567,SAMN30861645,NV_NSPHL_0000487,"erm(37),aac(2')-Ic,blaA",No ST predicted,Mycobacterium tuberculosis,not collected,2022-03-01,Centers for Disease Control / Care of - NSPHL,2022-03-01,CL2022-00043567-NV-MN01149-220314,146.96,4367346,,,,35.45,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/9f4e304e-2139-4687-b4a1-bd8ec108b3b9/basespace_fetch/fecf249f-0d32-4de9-9f65-ff8660224231/call-fetch_bs/22-00043567_R1.fastq.gz,NV-MN01149-220314,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000487,paired,RANDOM,GENOMIC,WGS,Mycobacterium tuberculosis,ILLUMINA,WGS of HAIs,
22-00043568,22-00043568,SAMN30861644,NV_NSPHL_0000488,"erm(37),aac(2')-Ic,blaA",ST215,Mycobacterium tuberculosis,not collected,2022-03-01,Centers for Disease Control / Care of - NSPHL,2022-03-01,CL2022-00043568-NV-MN01149-220314,94.54,4373846,,,,35.39,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/9f4e304e-2139-4687-b4a1-bd8ec108b3b9/basespace_fetch/32a0408e-656d-4215-aa88-9605f7d77760/call-fetch_bs/22-00043568_R1.fastq.gz,NV-MN01149-220314,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000488,paired,RANDOM,GENOMIC,WGS,Mycobacterium tuberculosis,ILLUMINA,WGS of HAIs,
22-00043569,22-00043569,SAMN30965597,NV_NSPHL_0000489,"catB7,mexA,mexX,blaOXA-494,fosA,mexE,aph(3')-IIb,blaPDC-3,aph(6)-Id,aph(3'')-Ib,sul2",ST1209,Pseudomonas aeruginosa,not collected,,,2022-02-22,CL2022-00043569-NV-MN01149-220324,80.6,6393063,,,,34.9,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/eb2e0402-9c0e-4c27-9ef6-7d41b309f0b5/basespace_fetch/89606b67-6e20-45cb-ba2a-3bb5ba89b0f1/call-fetch_bs/22-00043569_R1.fastq.gz,NV-MN01149-220324,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000489,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00043902,22-00043902,SAMN30965596,NV_NSPHL_0000490,No AMR genes detected by NCBI-AMRFinderPlus,ST79,Mycobacterium avium,not collected,,,2022-02-28,CL2022-00043902-NV-MN01149-220407,27.7,5448650,,,,34.24,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/fd9438ce-0f51-47b4-b247-017ae2d6c666/basespace_fetch/9d3acdc3-0b36-4bf6-9bea-6a8a31ad60e8/call-fetch_bs/22-00043902_R1.fastq.gz,NV-MN01149-220407,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000490,paired,RANDOM,GENOMIC,WGS,Mycobacterium avium,ILLUMINA,WGS of HAIs,
22-00044713,22-00044713,SAMN30965595,NV_NSPHL_0000491,No AMR genes detected by NCBI-AMRFinderPlus,No ST predicted,Actinomyces spp,not collected,,,2022-02-27,CL2022-00044713-NV-MN01149-220401,70.74,3110647,,,,34.47,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/99a82e3c-b848-4ffe-8fd2-bdceaf1b31ee/call-fetch_bs/22-00044713_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000491,paired,RANDOM,GENOMIC,WGS,Actinomyces spp,ILLUMINA,WGS of HAIs,
22-00045058,22-00045058,SAMN30965594,NV_NSPHL_0000492,No AMR genes detected by NCBI-AMRFinderPlus,ST81,Mycobacterium avium,not collected,,,2022-02-03,CL2022-00045058-NV-MN01149-220407,31.96,6639701,,,,34.52,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/fd9438ce-0f51-47b4-b247-017ae2d6c666/basespace_fetch/9794cee1-b6c7-4c75-92cf-b83b01bbfd95/call-fetch_bs/22-00045058_R1.fastq.gz,NV-MN01149-220407,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000492,paired,RANDOM,GENOMIC,WGS,Mycobacterium avium,ILLUMINA,WGS of HAIs,
22-00045119,22-00045119,SAMN30965593,NV_NSPHL_0000493,"blaOXA-66,ant(3'')-IIa,blaADC-73,tet(B),aph(6)-Id,aph(3'')-Ib,amvA,mph(E),msr(E),armA,abaF,blaOXA-23,blaTEM,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-02-08,CL2022-00045119-NV-MN01149-220324,96.29,3850955,,,,34.78,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/eb2e0402-9c0e-4c27-9ef6-7d41b309f0b5/basespace_fetch/d59a938a-4811-4aaa-b209-82b0d6eced8f/call-fetch_bs/22-00045119_R1.fastq.gz,NV-MN01149-220324,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000493,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00045122,22-00045122,SAMN30965592,NV_NSPHL_0000494,"blaOXA-66,abaF,ant(3'')-IIa,blaADC-73,amvA,aph(3'')-Ib,aph(6)-Id,tet(B),armA,msr(E),mph(E),blaOXA-23,blaTEM,aph(3')-Ia,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-02-23,CL2022-00045122-NV-MN01149-220324,109.69,3908775,,,,34.85,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/eb2e0402-9c0e-4c27-9ef6-7d41b309f0b5/basespace_fetch/79f9bda5-8b27-440a-a6e0-d8f84501f97e/call-fetch_bs/22-00045122_R1.fastq.gz,NV-MN01149-220324,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000494,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00045123,22-00045123,SAMN30965591,NV_NSPHL_0000495,"adeC,blaOXA-66,ant(3'')-IIa,blaOXA-23,blaADC-73,aph(3'')-Ib,aph(6)-Id,tet(B),amvA,abaF,blaTEM,sul2,aph(3')-Ia",ST2,Acinetobacter baumannii,not collected,,,2022-02-23,CL2022-00045123-NV-MN01149-220324,125.9,3986867,,,,34.83,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/eb2e0402-9c0e-4c27-9ef6-7d41b309f0b5/basespace_fetch/ac7adb59-af43-4a4f-8798-311983fe2e35/call-fetch_bs/22-00045123_R1.fastq.gz,NV-MN01149-220324,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000495,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00045124,22-00045124,SAMN30965590,NV_NSPHL_0000496,"blaOXA-66,abaF,ant(3'')-IIa,blaADC,tet(B),aph(6)-Id,aph(3'')-Ib,amvA,mph(E),msr(E),armA,blaOXA-23,blaTEM,aph(3')-Ia,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-02-25,CL2022-00045124-NV-MN01149-220324,86.39,3922935,,,,34.73,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/eb2e0402-9c0e-4c27-9ef6-7d41b309f0b5/basespace_fetch/6e5f31ef-1fce-4d77-bfba-b33ac6998d85/call-fetch_bs/22-00045124_R1.fastq.gz,NV-MN01149-220324,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000496,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00046725,22-00046725,SAMN30965589,NV_NSPHL_0000497,"aph(3')-Ia,blaOXA-95,amvA,blaADC-222,abaF,aph(3'')-Ib,aph(6)-Id,tet(B),ant(3'')-IIa,blaOXA-23",ST499,Acinetobacter baumannii,not collected,,,2022-03-01,22-00046725-NV-MN01149-220322,50.72,3914176,,,,35.68,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/81210d37-964f-4acd-95b7-592f3b0cfda8/call-fetch_bs/22-00046725_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000497,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00046726,22-00046726,SAMN30965588,NV_NSPHL_0000498,"blaOXA-66,ant(3'')-IIa,blaADC-73,aph(3'')-Ib,aph(6)-Id,tet(B),amvA,mph(E),msr(E),armA,abaF,blaOXA-23,blaTEM,aph(3')-Ia,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-03-06,22-00046726-NV-MN01149-220322,66.48,3962628,,,,35.75,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/a757adf5-02e6-4a29-8a21-277fa5bc3548/call-fetch_bs/22-00046726_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000498,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00046727,22-00046727,SAMN30965587,NV_NSPHL_0000499,"adeC,abaF,blaOXA-66,ant(3'')-IIa,blaADC-73,tet(B),aph(6)-Id,aph(3'')-Ib,amvA,mph(E),msr(E),armA,blaOXA-23,blaTEM,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-03-06,22-00046727-NV-MN01149-220322,44.87,4023849,,,,35.78,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/c9aebe19-f28e-4db6-979a-9fd6e36e0f15/call-fetch_bs/22-00046727_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000499,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00046728,22-00046728,SAMN30965586,NV_NSPHL_0000500,"adeC,blaOXA-66,ant(3'')-IIa,blaADC-73,aph(3'')-Ib,aph(6)-Id,tet(B),amvA,armA,msr(E),mph(E),abaF,blaOXA-23,blaTEM,aph(3')-Ia,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-03-03,22-00046728-NV-MN01149-220322,51.62,4021977,,,,35.74,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/7903da74-1de8-4d24-a5e9-9ffe26e33459/call-fetch_bs/22-00046728_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000500,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00046729,22-00046729,SAMN30965585,NV_NSPHL_0000501,"blaADC-222,blaOXA-95,amvA,abaF,aph(3')-Ia,aph(3'')-Ib,aph(6)-Id,tet(B),ant(3'')-IIa,blaOXA-23",ST499,Acinetobacter baumannii,not collected,,,2022-03-01,22-00046729-NV-MN01149-220322,29.99,3912816,,,,35.74,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/b8979c40-7e9a-4ef7-97f6-a3e2714c98f6/call-fetch_bs/22-00046729_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000501,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00046730,22-00046730,SAMN30965584,NV_NSPHL_0000502,"abaF,blaADC-25,ant(3'')-IIa,aph(3'')-Ib,aph(6)-Id,tet(B),adeC,amvA,blaOXA-834,blaOXA-23,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-03-02,22-00046730-NV-MN01149-220322,47.08,3983438,,,,35.83,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/7399e653-92e4-4e57-b60a-e8350d729529/call-fetch_bs/22-00046730_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000502,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00046734,22-00046734,SAMN30965583,NV_NSPHL_0000503,"mexE,mexA,mexX,blaOXA-396,aph(3')-IIb,blaPDC-31,fosA,catB7",No ST predicted,Pseudomonas aeruginosa,not collected,,,2022-03-01,22-00046734-NV-MN01149-220322,45.96,6257900,,,,35.92,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/9354ef8b-dea0-4e70-82da-bf48f10fef6f/call-fetch_bs/22-00046734_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000503,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00046735,22-00046735,SAMN30965582,NV_NSPHL_0000504,"blaPDC-35,aph(3')-IIb,catB7,mexA,mexE,mexX,blaOXA-488,fosA,sul1,aadA6",ST235,Pseudomonas aeruginosa,not collected,,,2022-03-02,22-00046735-NV-MN01149-220322,44.04,6876758,,,,35.94,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/55d5fd7d-f530-4931-afc3-28ca6da6aedb/call-fetch_bs/22-00046735_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000504,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00046736,22-00046736,SAMN30965581,NV_NSPHL_0000505,"mexE,fosA,catB7,mexA,mexX,blaOXA-486,aph(3')-IIb,blaPDC-1",ST266,Pseudomonas aeruginosa,not collected,,,2022-03-07,22-00046736-NV-MN01149-220322,35.73,6384932,,,,35.84,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/31d00002-1a23-4ea7-a77e-f221f6253fa0/call-fetch_bs/22-00046736_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000505,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00046738,22-00046738,SAMN30965580,NV_NSPHL_0000506,"fosA,aph(3')-IIb,blaPDC-5,mexA,catB7,blaOXA-494,mexX,mexE,crpP",ST245,Pseudomonas aeruginosa,not collected,,,2022-03-01,22-00046738-NV-MN01149-220322,57.44,6788723,,,,35.97,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/8c9bf620-3683-42d8-835c-d8d5d5ec809f/call-fetch_bs/22-00046738_R1.fastq.gz,NV-MN01149-220322,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000506,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00046895,22-00046895,SAMN30965579,NV_NSPHL_0000507,"mexX,mexE,fosA,catB7,blaPDC-3,aph(3')-IIb,blaOXA-50,mexA",No ST predicted,Pseudomonas aeruginosa,not collected,,,2022-03-11,CL2022-00046895-NV-MN01149-220328,37.28,6324375,,,,35.92,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/6111c530-ec84-4039-8c76-ef3662d7dbdd/basespace_fetch/c0ba10ee-bcba-4fc3-abcb-4fbec0788cc6/call-fetch_bs/22-00046895_R1.fastq.gz,NV-MN01149-220328,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000507,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00048560,22-00048560,SAMN30965578,NV_NSPHL_0000508,"blaADC-30,blaOXA-66,ant(3'')-IIa,adeC,aph(3'')-Ib,aph(6)-Id,tet(B),amvA,abaF,sul2,blaOXA-237",ST2,Acinetobacter baumannii,not collected,,,2022-03-14,CL2022-00048560-NV-MN01149-220401,70.83,3963484,,,,34.99,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/2c0d4fca-2608-418c-ab55-8e7aee0fc42c/call-fetch_bs/22-00048560_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000508,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00048561,22-00048561,SAMN30965577,NV_NSPHL_0000509,"abaF,blaOXA-66,ant(3'')-IIa,blaADC-73,adeC,tet(B),aph(6)-Id,aph(3'')-Ib,amvA,mph(E),msr(E),armA,blaOXA-23,blaTEM,aph(3')-Ia,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-03-19,CL2022-00048561-NV-MN01149-220401,92.58,4026780,,,,35.09,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/c571e102-0dae-4e24-a3fb-8c191848d427/call-fetch_bs/22-00048561_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000509,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00048563,22-00048563,SAMN30965576,NV_NSPHL_0000510,"blaADC-25,ant(3'')-IIa,aph(3'')-Ib,aph(6)-Id,tet(B),adeC,amvA,abaF,blaOXA-834,mph(E),msr(E),armA,blaOXA-23,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-03-13,CL2022-00048563-NV-MN01149-220401,89,3993967,,,,35.14,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/0fbb22c8-71aa-4cad-832a-8ca7b94c67ac/call-fetch_bs/22-00048563_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000510,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00048564,22-00048564,SAMN30965575,NV_NSPHL_0000511,"ant(3'')-IIa,abaF,adeC,blaADC,aph(3'')-Ib,aph(6)-Id,tet(B),amvA,blaOXA-66,blaOXA-23,blaTEM,aph(3')-Ia,sul2",ST2,Acinetobacter baumannii,not collected,,,2022-03-10,CL2022-00048564-NV-MN01149-220401,99.69,3918134,,,,35.18,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/f988a8c0-d07c-4edb-bb78-03c78286f364/call-fetch_bs/22-00048564_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000511,paired,RANDOM,GENOMIC,WGS,Acinetobacter baumannii,ILLUMINA,WGS of HAIs,
22-00048565,22-00048565,SAMN30965574,NV_NSPHL_0000512,"blaCMY,blaKPC-2,blaTEM,dfrA19,aph(6)-Id,aph(3'')-Ib,mcr-9.1,aac(6')-Ib,mph(A),blaOXA-2,catA2,sul1,aadA2,aac(6')-Ib",No ST predicted,Citrobacter freundii,not collected,,,2022-03-15,CL2022-00048565-NV-MN01149-220401,102.16,5247434,,,,35.18,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/cd807eaf-547d-4d75-9ff9-693255236849/call-fetch_bs/22-00048565_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000512,paired,RANDOM,GENOMIC,WGS,Citrobacter freundii,ILLUMINA,WGS of HAIs,
22-00048566,22-00048566,SAMN30965573,NV_NSPHL_0000513,"mexA,mexX,mexE,blaOXA-396,fosA,blaPDC-31,aph(3')-IIb,catB7",No ST predicted,Pseudomonas aeruginosa,not collected,,,2022-03-18,CL2022-00048566-NV-MN01149-220401,25,6245386,,,,34.66,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/673b61a0-63f8-457d-9a5e-36033ea946d0/call-fetch_bs/22-00048566_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000513,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00048567,22-00048567,SAMN30965572,NV_NSPHL_0000514,"fosA,mexA,catB7,crpP,blaOXA-488,blaPDC-34,aph(3')-IIb,mexX,mexE",ST253,Pseudomonas aeruginosa,not collected,,,2022-03-16,CL2022-00048567-NV-MN01149-220401,76.16,6635279,,,,34.79,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/14c5e26b-6a3b-493d-9dee-978a3d555dc2/call-fetch_bs/22-00048567_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000514,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00048568,22-00048568,SAMN30965571,NV_NSPHL_0000515,"fosA,catB7,mexE,mexA,blaOXA-50,mexX,crpP,aph(3')-IIb,blaPDC-8",ST17,Pseudomonas aeruginosa,not collected,,,2022-03-17,CL2022-00048568-NV-MN01149-220401,78.15,6725279,,,,34.68,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/ad1abb40-0197-430e-91a6-a12cff66d584/basespace_fetch/9bbe3621-a319-44c2-8683-7e15855eaf49/call-fetch_bs/22-00048568_R1.fastq.gz,NV-MN01149-220401,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000515,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
22-00048569,22-00048569,SAMN30965570,NV_NSPHL_0000516,"blaOXA-494,mexX,mexA,fosA,crpP,aph(3')-IIb,blaPDC-5,catB7,mexE",No ST predicted,Pseudomonas aeruginosa,not collected,,,2022-03-12,CL2022-00048569-NV-MN01149-220407,87.66,6352837,,,,34.83,gs://fc-ec62caa7-6a45-49be-bc46-107b39eff6aa/fd9438ce-0f51-47b4-b247-017ae2d6c666/basespace_fetch/27ea7979-0fa5-443f-9cec-25ac8f8d3394/call-fetch_bs/22-00048569_R1.fastq.gz,NV-MN01149-220407,ILLUMINA,,not collected,,,not collected,fastq,USA: Nevada,Homo sapiens,not collected,Illumina MiniSeq,not collected,human,Clinical,not collected,NV_NSPHL_0000516,paired,RANDOM,GENOMIC,WGS,Pseudomonas aeruginosa,ILLUMINA,WGS of HAIs,
