curated_genus,curated_species,speciesname_standard_format,species_ngenomes,original_taxon_count,lca_taxid,lca_taxon_name,lca_taxon_rank,matched_name,matched_nametype,matched_speciesname_only,matched_taxid,matched_taxon_name,matched_taxon_rank,matched_taxon_unique
Oribacterium,parvum,True,2,2,1501329,Oribacterium parvum,species,Oribacterium parvum,primary,False,1501329,Oribacterium parvum,species,True
Orientia,tsutsugamushi,True,8,8,784,Orientia tsutsugamushi,species,Orientia tsutsugamushi,primary,False,784,Orientia tsutsugamushi,species,True
Ornithobacterium,rhinotracheale,True,3,3,28251,Ornithobacterium rhinotracheale,species,Ornithobacterium rhinotracheale,primary,False,28251,Ornithobacterium rhinotracheale,species,True
Paenarthrobacter,nicotinovorans,True,2,2,29320,Paenarthrobacter nicotinovorans,species,Paenarthrobacter nicotinovorans,primary,False,29320,Paenarthrobacter nicotinovorans,species,True
Paenibacillus,darwinianus,True,3,1,1380763,Paenibacillus darwinianus,species,Paenibacillus darwinianus,primary,False,1380763,Paenibacillus darwinianus,species,True
Paenibacillus,durus,True,2,1,1333534,Paenibacillus durus ATCC 35681,strain,Paenibacillus durus,primary,False,44251,Paenibacillus durus,species,True
Paenibacillus,elgii,True,2,2,189691,Paenibacillus elgii,species,Paenibacillus elgii,primary,False,189691,Paenibacillus elgii,species,True
Paenibacillus,glucanolyticus,True,2,1,59843,Paenibacillus glucanolyticus,species,Paenibacillus glucanolyticus,primary,False,59843,Paenibacillus glucanolyticus,species,True
Paenibacillus,graminis,True,2,2,189425,Paenibacillus graminis,species,Paenibacillus graminis,primary,False,189425,Paenibacillus graminis,species,True
Paenibacillus,larvae,True,4,4,1464,Paenibacillus larvae,species,Paenibacillus larvae,primary,False,1464,Paenibacillus larvae,species,True
Paenibacillus,massiliensis,True,2,2,225917,Paenibacillus massiliensis,species,Paenibacillus massiliensis,primary,False,225917,Paenibacillus massiliensis,species,True
Paenibacillus,mucilaginosus,True,3,3,61624,Paenibacillus mucilaginosus,species,Paenibacillus mucilaginosus,primary,False,61624,Paenibacillus mucilaginosus,species,True
Paenibacillus,pini,True,2,1,1236976,Paenibacillus pini JCM 16418,strain,Paenibacillus pini,primary,False,669461,Paenibacillus pini,species,True
Paenibacillus,pinihumi,True,2,1,1122924,Paenibacillus pinihumi DSM 23905 = JCM 16419,strain,Paenibacillus pinihumi,primary,False,669462,Paenibacillus pinihumi,species,True
Paenibacillus,polymyxa,True,15,8,1406,Paenibacillus polymyxa,species,Paenibacillus polymyxa,primary,False,1406,Paenibacillus polymyxa,species,True
Paenibacillus,riograndensis,True,4,2,483937,Paenibacillus riograndensis,species,Paenibacillus riograndensis,primary,False,483937,Paenibacillus riograndensis,species,True
Paeniclostridium,sordellii,True,41,2,1505,Paeniclostridium sordellii,species,Paeniclostridium sordellii,primary,False,1505,Paeniclostridium sordellii,species,True
Pandoraea,apista,True,4,1,93218,Pandoraea apista,species,Pandoraea apista,primary,False,93218,Pandoraea apista,species,True
Pandoraea,pnomenusa,True,7,2,93220,Pandoraea pnomenusa,species,Pandoraea pnomenusa,primary,False,93220,Pandoraea pnomenusa,species,True
Pannonibacter,phragmitetus,True,2,1,121719,Pannonibacter phragmitetus,species,Pannonibacter phragmitetus,primary,False,121719,Pannonibacter phragmitetus,species,True
Pantoea,agglomerans,True,12,5,549,Pantoea agglomerans,species,Pantoea agglomerans,primary,False,549,Pantoea agglomerans,species,True
Pantoea,ananatis,True,16,8,553,Pantoea ananatis,species,Pantoea ananatis,primary,False,553,Pantoea ananatis,species,True
Pantoea,carbekii,True,2,1,1235990,Candidatus Pantoea carbekii,species,Candidatus Pantoea carbekii,primary,False,1235990,Candidatus Pantoea carbekii,species,True
Pantoea,dispersa,True,10,2,59814,Pantoea dispersa,species,Pantoea dispersa,primary,False,59814,Pantoea dispersa,species,True
Pantoea,stewartii,True,10,3,66269,Pantoea stewartii,species,Pantoea stewartii,primary,False,66269,Pantoea stewartii,species,True
Parabacteroides,distasonis,True,9,9,823,Parabacteroides distasonis,species,Parabacteroides distasonis,primary,False,823,Parabacteroides distasonis,species,True
Parabacteroides,goldsteinii,True,4,4,328812,Parabacteroides goldsteinii,species,Parabacteroides goldsteinii,primary,False,328812,Parabacteroides goldsteinii,species,True
Parabacteroides,gordonii,True,2,1,1203610,Parabacteroides gordonii MS-1 = DSM 23371,strain,Parabacteroides gordonii,primary,False,574930,Parabacteroides gordonii,species,True
Parabacteroides,johnsonii,True,2,2,387661,Parabacteroides johnsonii,species,Parabacteroides johnsonii,primary,False,387661,Parabacteroides johnsonii,species,True
Parabacteroides,merdae,True,3,3,46503,Parabacteroides merdae,species,Parabacteroides merdae,primary,False,46503,Parabacteroides merdae,species,True
Paraburkholderia,andropogonis,True,2,2,28092,Robbsia andropogonis,species,Paraburkholderia andropogonis,Synonym,False,28092,Robbsia andropogonis,species,True
Paraburkholderia,caribensis,True,2,1,75105,Paraburkholderia caribensis,species,Paraburkholderia caribensis,primary,False,75105,Paraburkholderia caribensis,species,True
Paraburkholderia,fungorum,True,2,2,134537,Paraburkholderia fungorum,species,Paraburkholderia fungorum,primary,False,134537,Paraburkholderia fungorum,species,True
Paraburkholderia,kururiensis,True,2,2,984307,Paraburkholderia kururiensis,species,Paraburkholderia kururiensis,primary,False,984307,Paraburkholderia kururiensis,species,True
Paraburkholderia,mimosarum,True,3,2,312026,Paraburkholderia mimosarum,species,Paraburkholderia mimosarum,primary,False,312026,Paraburkholderia mimosarum,species,True
Paraburkholderia,phenoliruptrix,True,2,2,252970,Paraburkholderia phenoliruptrix,species,Paraburkholderia phenoliruptrix,primary,False,252970,Paraburkholderia phenoliruptrix,species,True
Paraburkholderia,xenovorans,True,2,1,266265,Paraburkholderia xenovorans LB400,strain,Paraburkholderia xenovorans,primary,False,36873,Paraburkholderia xenovorans,species,True
Parachlamydia,acanthamoebae,True,4,3,83552,Parachlamydia acanthamoebae,species,Parachlamydia acanthamoebae,primary,False,83552,Parachlamydia acanthamoebae,species,True
Paraclostridium,bifermentans,True,3,3,1490,Paraclostridium bifermentans,species,Paraclostridium bifermentans,primary,False,1490,Paraclostridium bifermentans,species,True
Paracoccus,pantotrophus,True,2,2,82367,Paracoccus pantotrophus,species,Paracoccus pantotrophus,primary,False,82367,Paracoccus pantotrophus,species,True
Paracoccus,sanguinis,True,4,1,1545044,Paracoccus sanguinis,species,Paracoccus sanguinis,primary,False,1545044,Paracoccus sanguinis,species,True
Paraglaciecola,psychrophila,True,2,1,1129794,Paraglaciecola psychrophila 170,strain,Paraglaciecola psychrophila,primary,False,326544,Paraglaciecola psychrophila,species,True
Parascardovia,denticolens,True,4,3,78258,Parascardovia denticolens,species,Parascardovia denticolens,primary,False,78258,Parascardovia denticolens,species,True
Parvimonas,micra,True,3,3,33033,Parvimonas micra,species,Parvimonas micra,primary,False,33033,Parvimonas micra,species,True
Pasteurella,[Pasteurella] pneumotropica,False,2,2,758,Rodentibacter pneumotropicus,species,Pasteurella pneumotropica,Synonym,True,758,Rodentibacter pneumotropicus,species,True
Pasteurella,multocida,True,36,22,747,Pasteurella multocida,species,Pasteurella multocida,primary,False,747,Pasteurella multocida,species,True
Pectobacterium,atrosepticum,True,7,4,29471,Pectobacterium atrosepticum,species,Pectobacterium atrosepticum,primary,False,29471,Pectobacterium atrosepticum,species,True
Pectobacterium,betavasculorum,True,2,1,55207,Pectobacterium betavasculorum,species,Pectobacterium betavasculorum,primary,False,55207,Pectobacterium betavasculorum,species,True
Pectobacterium,carotovorum,True,35,8,122277,Pectobacterium,genus,,,,,,,
Pectobacterium,wasabiae,True,6,4,122277,Pectobacterium,genus,,,,,,,
Pediococcus,acidilactici,True,8,5,1254,Pediococcus acidilactici,species,Pediococcus acidilactici,primary,False,1254,Pediococcus acidilactici,species,True
Pediococcus,claussenii,True,2,2,187452,Pediococcus claussenii,species,Pediococcus claussenii,primary,False,187452,Pediococcus claussenii,species,True
Pediococcus,damnosus,True,7,2,51663,Pediococcus damnosus,species,Pediococcus damnosus,primary,False,51663,Pediococcus damnosus,species,True
Pediococcus,pentosaceus,True,8,5,1255,Pediococcus pentosaceus,species,Pediococcus pentosaceus,primary,False,1255,Pediococcus pentosaceus,species,True
Pedobacter,heparinus,True,2,1,485917,Pedobacter heparinus DSM 2366,strain,Pedobacter heparinus,primary,False,984,Pedobacter heparinus,species,True
Pelagibacter,ubique,True,5,5,198252,Candidatus Pelagibacter ubique,species,Candidatus Pelagibacter ubique,primary,False,198252,Candidatus Pelagibacter ubique,species,True
Pelosinus,fermentans,True,3,3,365349,Pelosinus fermentans,species,Pelosinus fermentans,primary,False,365349,Pelosinus fermentans,species,True
Peptoniphilus,harei,True,2,2,54005,Peptoniphilus harei,species,Peptoniphilus harei,primary,False,54005,Peptoniphilus harei,species,True
Peptoniphilus,lacrimalis,True,2,2,33031,Peptoniphilus lacrimalis,species,Peptoniphilus lacrimalis,primary,False,33031,Peptoniphilus lacrimalis,species,True
Peptostreptococcus,anaerobius,True,5,3,1261,Peptostreptococcus anaerobius,species,Peptostreptococcus anaerobius,primary,False,1261,Peptostreptococcus anaerobius,species,True
Phaeobacter,gallaeciensis,True,2,1,1423144,Phaeobacter gallaeciensis DSM 26640,strain,Phaeobacter gallaeciensis,primary,False,60890,Phaeobacter gallaeciensis,species,True
Photobacterium,angustum,True,14,2,661,Photobacterium angustum,species,Photobacterium angustum,primary,False,661,Photobacterium angustum,species,True
Photobacterium,damselae,True,2,2,38293,Photobacterium damselae,species,Photobacterium damselae,primary,False,38293,Photobacterium damselae,species,True
Photobacterium,gaetbulicola,True,2,2,1295392,Photobacterium gaetbulicola,species,Photobacterium gaetbulicola,primary,False,1295392,Photobacterium gaetbulicola,species,True
Photobacterium,iliopiscarium,True,2,1,56192,Photobacterium iliopiscarium,species,Photobacterium iliopiscarium,primary,False,56192,Photobacterium iliopiscarium,species,True
Photobacterium,kishitanii,True,6,1,318456,Photobacterium kishitanii,species,Photobacterium kishitanii,primary,False,318456,Photobacterium kishitanii,species,True
Photobacterium,leiognathi,True,6,4,553611,Photobacterium leiognathi,species,Photobacterium leiognathi,primary,False,553611,Photobacterium leiognathi,species,True
Photorhabdus,luminescens,True,7,6,29487,Photorhabdus,genus,,,,,,,
Photorhabdus,temperata,True,4,4,29487,Photorhabdus,genus,,,,,,,
Phytoplasma,australiense,True,2,2,59748,Candidatus Phytoplasma australiense,species,Candidatus Phytoplasma australiense,primary,False,59748,Candidatus Phytoplasma australiense,species,True
Piscirickettsia,salmonis,True,11,5,1238,Piscirickettsia salmonis,species,Piscirickettsia salmonis,primary,False,1238,Piscirickettsia salmonis,species,True
Planktothrix,prolifica,True,2,2,54307,Planktothrix prolifica,species,Planktothrix prolifica,primary,False,54307,Planktothrix prolifica,species,True
Planomicrobium,glaciei,True,2,2,459472,Planomicrobium glaciei,species,Planomicrobium glaciei,primary,False,459472,Planomicrobium glaciei,species,True
Plesiomonas,shigelloides,True,2,2,703,Plesiomonas shigelloides,species,Plesiomonas shigelloides,primary,False,703,Plesiomonas shigelloides,species,True
Pluralibacter,gergoviae,True,11,1,61647,Pluralibacter gergoviae,species,Pluralibacter gergoviae,primary,False,61647,Pluralibacter gergoviae,species,True
Pontibacillus,halophilus,True,2,1,1385510,Pontibacillus halophilus JSM 076056 = DSM 19796,strain,Pontibacillus halophilus,primary,False,516704,Pontibacillus halophilus,species,True
Pontibacillus,marinus,True,2,1,1385511,Pontibacillus marinus BH030004 = DSM 16465,strain,Pontibacillus marinus,primary,False,273164,Pontibacillus marinus,species,True
Porphyromonas,asaccharolytica,True,2,2,28123,Porphyromonas asaccharolytica,species,Porphyromonas asaccharolytica,primary,False,28123,Porphyromonas asaccharolytica,species,True
Porphyromonas,cangingivalis,True,3,2,36874,Porphyromonas cangingivalis,species,Porphyromonas cangingivalis,primary,False,36874,Porphyromonas cangingivalis,species,True
Porphyromonas,canoris,True,2,1,36875,Porphyromonas canoris,species,Porphyromonas canoris,primary,False,36875,Porphyromonas canoris,species,True
Porphyromonas,catoniae,True,2,2,41976,Porphyromonas catoniae,species,Porphyromonas catoniae,primary,False,41976,Porphyromonas catoniae,species,True
Porphyromonas,crevioricanis,True,4,3,393921,Porphyromonas crevioricanis,species,Porphyromonas crevioricanis,primary,False,393921,Porphyromonas crevioricanis,species,True
Porphyromonas,gingivalis,True,18,15,837,Porphyromonas gingivalis,species,Porphyromonas gingivalis,primary,False,837,Porphyromonas gingivalis,species,True
Porphyromonas,gingivicanis,True,2,2,266762,Porphyromonas gingivicanis,species,Porphyromonas gingivicanis,primary,False,266762,Porphyromonas gingivicanis,species,True
Porphyromonas,gulae,True,12,2,111105,Porphyromonas gulae,species,Porphyromonas gulae,primary,False,111105,Porphyromonas gulae,species,True
Porphyromonas,macacae,True,5,3,28115,Porphyromonas macacae,species,Porphyromonas macacae,primary,False,28115,Porphyromonas macacae,species,True
Porphyromonas,uenonis,True,2,1,1122976,Porphyromonas uenonis DSM 23387 = JCM 13868,strain,Porphyromonas uenonis,primary,False,281920,Porphyromonas uenonis,species,True
Portiera,aleyrodidarum,True,5,3,91844,Candidatus Portiera aleyrodidarum,species,Candidatus Portiera aleyrodidarum,primary,False,91844,Candidatus Portiera aleyrodidarum,species,True
Prevotella,albensis,True,2,1,1122978,Prevotella albensis DSM 11370 = JCM 12258,strain,Prevotella albensis,primary,False,77768,Prevotella albensis,species,True
Prevotella,amnii,True,5,4,419005,Prevotella amnii,species,Prevotella amnii,primary,False,419005,Prevotella amnii,species,True
Prevotella,baroniae,True,3,2,305719,Prevotella baroniae,species,Prevotella baroniae,primary,False,305719,Prevotella baroniae,species,True
Prevotella,bivia,True,7,6,28125,Prevotella bivia,species,Prevotella bivia,primary,False,28125,Prevotella bivia,species,True
Prevotella,brevis,True,2,2,83231,Prevotella brevis,species,Prevotella brevis,primary,False,83231,Prevotella brevis,species,True
Prevotella,bryantii,True,2,2,77095,Prevotella bryantii,species,Prevotella bryantii,primary,False,77095,Prevotella bryantii,species,True
Prevotella,buccae,True,2,2,28126,Prevotella buccae,species,Prevotella buccae,primary,False,28126,Prevotella buccae,species,True
Prevotella,buccalis,True,2,2,28127,Prevotella buccalis,species,Prevotella buccalis,primary,False,28127,Prevotella buccalis,species,True
Prevotella,corporis,True,3,2,28128,Prevotella corporis,species,Prevotella corporis,primary,False,28128,Prevotella corporis,species,True
Prevotella,dentalis,True,2,1,908937,Prevotella dentalis DSM 3688,strain,Prevotella dentalis,primary,False,52227,Prevotella dentalis,species,True
Prevotella,denticola,True,5,4,28129,Prevotella denticola,species,Prevotella denticola,primary,False,28129,Prevotella denticola,species,True
Prevotella,disiens,True,4,3,28130,Prevotella disiens,species,Prevotella disiens,primary,False,28130,Prevotella disiens,species,True
Prevotella,enoeca,True,2,2,76123,Prevotella enoeca,species,Prevotella enoeca,primary,False,76123,Prevotella enoeca,species,True
Prevotella,fusca,True,2,1,1236517,Prevotella fusca JCM 17724,strain,Prevotella fusca,primary,False,589436,Prevotella fusca,species,True
Prevotella,histicola,True,3,2,470565,Prevotella histicola,species,Prevotella histicola,primary,False,470565,Prevotella histicola,species,True
Prevotella,intermedia,True,4,3,28131,Prevotella intermedia,species,Prevotella intermedia,primary,False,28131,Prevotella intermedia,species,True
Prevotella,loescheii,True,3,1,1122985,Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930,strain,Prevotella loescheii,primary,False,840,Prevotella loescheii,species,True
Prevotella,maculosa,True,3,2,439703,Prevotella maculosa,species,Prevotella maculosa,primary,False,439703,Prevotella maculosa,species,True
Prevotella,marshii,True,2,1,862515,Prevotella marshii DSM 16973 = JCM 13450,strain,Prevotella marshii,primary,False,189722,Prevotella marshii,species,True
Prevotella,micans,True,3,2,189723,Prevotella micans,species,Prevotella micans,primary,False,189723,Prevotella micans,species,True
Prevotella,nanceiensis,True,2,1,1122988,Prevotella nanceiensis DSM 19126 = JCM 15639,strain,Prevotella nanceiensis,primary,False,425941,Prevotella nanceiensis,species,True
Prevotella,nigrescens,True,3,3,28133,Prevotella nigrescens,species,Prevotella nigrescens,primary,False,28133,Prevotella nigrescens,species,True
Prevotella,oralis,True,3,3,28134,Prevotella oralis,species,Prevotella oralis,primary,False,28134,Prevotella oralis,species,True
