id,name,rank,isroot,isleaf,ncbi_id,threshold,diameter,inferred_threshold_method,min_inter_dist,min_inter_taxon_id,min_inter_taxon_name,min_inter_overlaps_diameter
1138,Rhodothermus marinus,species,False,True,29549,0.6356812715530396,0.6356813,diameter,0.99203926,1009,Glycomyces tenuis,False
1139,Labrenzia alba,species,False,True,311410,0.0050242240540683,0.005024224,diameter,0.98636365,1140,Labrenzia alexandrii,False
1140,Labrenzia alexandrii,species,False,True,388408,0.4792081713676452,0.47920817,diameter,0.98636365,1139,Labrenzia alba,False
1141,Taylorella asinigenitalis,species,False,True,84590,0.3695205450057983,0.36952055,diameter,0.9698294,1142,Taylorella equigenitalis,False
1142,Taylorella equigenitalis,species,False,True,29575,0.1576319485902786,0.15763195,diameter,0.9698294,1141,Taylorella asinigenitalis,False
1143,Acidaminococcus intestini,species,False,True,187327,0.145308643579483,0.14530864,diameter,0.99379843,1145,Megasphaera elsdenii,False
1144,Mageeibacillus indolicus,species,False,True,884684,0.2566371560096741,0.25663716,diameter,0.9907752,1468,Aerococcus christensenii,False
1145,Megasphaera elsdenii,species,False,True,907,0.4428057670593261,0.44280577,diameter,0.9913442,981,Mesorhizobium plurifarium,False
1146,Janthinobacterium agaricidamnosum,species,False,True,55508,0.0056119146756827,0.0056119147,diameter,0.9817913,1157,Herbaspirillum seropedicae,False
1147,Nonlabens ulvanivorans,species,False,True,906888,0.8363451957702637,0.8363452,diameter,0.9943712,1793,Cellulophaga baltica,False
1148,Dorea formicigenerans,species,False,True,39486,0.601895272731781,0.6018953,diameter,0.97185916,1735,[Ruminococcus] lactaris,False
1149,Raoultella planticola,species,False,True,575,0.2904448509216308,0.29044485,diameter,0.62565815,1150,Raoultella ornithinolytica,False
1150,Raoultella ornithinolytica,species,False,True,54291,0.2936221361160278,0.29362214,diameter,0.62565815,1149,Raoultella planticola,False
1151,Ehrlichia ruminantium,species,False,True,779,0.3798387050628662,0.3798387,diameter,0.98549914,1153,Ehrlichia muris,False
1152,Ehrlichia chaffeensis,species,False,True,945,0.212624579668045,0.21262458,diameter,0.95509446,1153,Ehrlichia muris,False
1153,Ehrlichia muris,species,False,True,35795,0.5810055732727051,0.5810056,diameter,0.95509446,1152,Ehrlichia chaffeensis,False
1154,Wolbachia endosymbiont of Culex quinquefasciatus,species,False,True,263437,0.0200102608650922,0.02001026,diameter,0.93705744,1155,Wolbachia endosymbiont of Drosophila melanogaster,False
1155,Wolbachia endosymbiont of Drosophila melanogaster,species,False,True,163164,0.0122352940961718,0.012235294,diameter,0.93705744,1154,Wolbachia endosymbiont of Culex quinquefasciatus,False
1156,Rhodonellum psychrophilum,species,False,True,336828,0.0062506622634828,0.0062506623,diameter,0.9954811,1895,Bacillus pumilus subgroup 1,False
1157,Herbaspirillum seropedicae,species,False,True,964,0.0046215555630624,0.0046215556,diameter,0.8941233,1159,Herbaspirillum rubrisubalbicans,False
1158,Herbaspirillum chlorophenolicum,species,False,True,211589,0.0049681388773024,0.004968139,diameter,0.95466274,1157,Herbaspirillum seropedicae,False
1159,Herbaspirillum rubrisubalbicans,species,False,True,80842,0.5863509774208069,0.586351,diameter,0.8941233,1157,Herbaspirillum seropedicae,False
1160,Glaesserella parasuis,species,False,True,738,0.7350063920021057,0.7350064,diameter,0.98231363,576,Mannheimia haemolytica,False
1161,Selenomonas noxia,species,False,True,135083,0.3611022531986236,0.36110225,diameter,0.9673418,1164,Selenomonas artemidis,False
1162,Selenomonas sputigena,species,False,True,69823,0.001738580642268,0.0017385806,diameter,0.9808502,1163,Selenomonas bovis,False
1163,Selenomonas bovis,species,False,True,416586,0.6090347170829773,0.6090347,diameter,0.9808502,1162,Selenomonas sputigena,False
1164,Selenomonas artemidis,species,False,True,671224,0.427998811006546,0.4279988,diameter,0.9673418,1161,Selenomonas noxia,False
1165,Prolixibacter bellariivorans,species,False,True,314319,0.0051716547459363,0.0051716547,diameter,0.9961134,1056,Bacteroides fragilis,False
1166,Candidatus Microthrix parvicella,species,False,True,41950,0.2925045788288116,0.29250458,diameter,0.98711175,1745,Amycolatopsis mediterranei,False
1167,Lactobacillus pentosus,species,False,True,1589,0.0661518424749374,0.06615184,diameter,0.956799,1168,Lactiplantibacillus plantarum,False
1168,Lactiplantibacillus plantarum,species,False,True,1590,0.6218111515045166,0.62181115,diameter,0.88159287,1169,Lactobacillus paraplantarum,False
1169,Lactobacillus paraplantarum,species,False,True,60520,0.4915162324905395,0.49151623,diameter,0.88159287,1168,Lactiplantibacillus plantarum,False
1170,Lactobacillus fabifermentans,species,False,True,483011,0.155108630657196,0.15510863,diameter,0.9802639,1168,Lactiplantibacillus plantarum,False
1171,Thalassospira xiamenensis,species,False,True,220697,0.4813659191131592,0.48136592,diameter,0.9903173,720,Rhizobium leguminosarum,False
1172,Simiduia agarivorans,species,False,True,447471,0.0038548451848328,0.0038548452,diameter,0.9932399,590,Achromobacter xylosoxidans,False
1173,Arthrospira platensis,species,False,True,118562,0.1447578519582748,0.14475785,diameter,0.9928792,1238,Planktothrix prolifica,False
1174,Bilophila wadsworthia,species,False,True,35833,0.3631796836853027,0.36317968,diameter,0.9887046,993,Sorangium cellulosum,False
1175,Capnocytophaga ochracea,species,False,True,1018,0.6089081764221191,0.6089082,diameter,0.99524623,1176,Capnocytophaga canimorsus,False
1176,Capnocytophaga canimorsus,species,False,True,28188,0.4805267453193664,0.48052675,diameter,0.9383653,1177,Capnocytophaga cynodegmi,False
1177,Capnocytophaga cynodegmi,species,False,True,28189,0.6057828068733215,0.6057828,diameter,0.9383653,1176,Capnocytophaga canimorsus,False
1178,Capnocytophaga canis,species,False,True,1848903,0.3536723256111145,0.35367233,diameter,0.9581824,1176,Capnocytophaga canimorsus,False
1179,Agrilactobacillus composti,species,False,True,398555,0.0104730520397424,0.010473052,diameter,0.99285716,1226,Lactobacillus parabuchneri,False
1180,Lactobacillus kunkeei,species,False,True,148814,0.7693008184432983,0.7693008,diameter,0.99475104,678,Limosilactobacillus fermentum,False
1181,Lactobacillus paralimentarius,species,False,True,83526,0.8296312689781189,0.82963127,diameter,0.97021604,1185,Lactobacillus crustorum,False
1182,Lactobacillus farciminis,species,False,True,1612,0.0055813952349126,0.0055813952,diameter,0.97069365,1185,Lactobacillus crustorum,False
1183,Lactobacillus nodensis,species,False,True,460870,0.004785478580743,0.0047854786,diameter,0.9845817,1181,Lactobacillus paralimentarius,False
1184,Lactobacillus versmoldensis,species,False,True,194326,0.0090804025530815,0.009080403,diameter,0.98534507,1182,Lactobacillus farciminis,False
1185,Lactobacillus crustorum,species,False,True,392416,0.0004528985591605,0.00045289856,diameter,0.97021604,1181,Lactobacillus paralimentarius,False
1186,Lactobacillus florum,species,False,True,640331,0.2579185664653778,0.25791857,diameter,0.99345773,1189,Lactobacillus lindneri,False
1187,Lactobacillus fructivorans,species,False,True,1614,0.5132203102111816,0.5132203,diameter,0.99117,1189,Lactobacillus lindneri,False
1188,Lactobacillus sanfranciscensis,species,False,True,1625,0.283981442451477,0.28398144,diameter,0.98200357,1189,Lactobacillus lindneri,False
1189,Lactobacillus lindneri,species,False,True,53444,0.0075471699237823,0.00754717,diameter,0.98200357,1188,Lactobacillus sanfranciscensis,False
1190,Lactobacillus rossiae,species,False,True,231049,0.0180418882519006,0.018041888,diameter,0.99384373,1169,Lactobacillus paraplantarum,False
1191,Lactobacillus floricola,species,False,True,679249,0.0704176723957061,0.07041767,diameter,0.99461925,1205,Ligilactobacillus salivarius,False
1192,Dialister micraerophilus,species,False,True,309120,0.4989169538021087,0.49891695,diameter,0.99135137,811,Peptoniphilus lacrimalis,False
1193,Lactobacillus fuchuensis,species,False,True,164393,0.0027816412039101,0.0027816412,diameter,0.9796636,1195,Lactobacillus curvatus,False
1194,Lactobacillus sakei,species,False,True,1599,0.5275480151176453,0.527548,diameter,0.95580864,1195,Lactobacillus curvatus,False
1195,Lactobacillus curvatus,species,False,True,28038,0.3768946528434753,0.37689465,diameter,0.95580864,1194,Lactobacillus sakei,False
1196,Lactobacillus brevis,species,False,True,1580,0.5790687799453735,0.5790688,diameter,0.9782643,1199,Lactobacillus parabrevis,False
1197,Lactobacillus spicheri,species,False,True,216463,0.4752041697502136,0.47520417,diameter,0.96387833,1198,Lactobacillus namurensis,False
1198,Lactobacillus namurensis,species,False,True,380393,0.6467780470848083,0.64677805,diameter,0.96387833,1197,Lactobacillus spicheri,False
1199,Lactobacillus parabrevis,species,False,True,357278,0.0080681992694735,0.008068199,diameter,0.973262,1200,Lactobacillus koreensis,False
1200,Lactobacillus koreensis,species,False,True,637971,0.0151515156030654,0.015151516,diameter,0.973262,1199,Lactobacillus parabrevis,False
1201,Ligilactobacillus agilis,species,False,True,1601,0.6273915767669678,0.6273916,diameter,0.99008983,1209,Lactobacillus equi,False
1202,Lactobacillus animalis,species,False,True,1605,0.2793707251548767,0.27937073,diameter,0.8277379,1203,Lactobacillus murinus,False
1203,Lactobacillus murinus,species,False,True,1622,0.5596652030944824,0.5596652,diameter,0.8277379,1202,Lactobacillus animalis,False
1204,Lactobacillus ruminis,species,False,True,1623,0.5391655564308167,0.53916556,diameter,0.9915101,684,Lactobacillus mucosae,False
1205,Ligilactobacillus salivarius,species,False,True,1624,0.6238337755203247,0.6238338,diameter,0.9859837,1207,Lactobacillus hayakitensis,False
1206,Lactobacillus ceti,species,False,True,395085,0.0060667339712381,0.006066734,diameter,0.9912075,1205,Ligilactobacillus salivarius,False
1207,Lactobacillus hayakitensis,species,False,True,396716,0.0076687117107212,0.0076687117,diameter,0.9859837,1205,Ligilactobacillus salivarius,False
1208,Lactobacillus apodemi,species,False,True,307126,0.0079517411068081,0.007951741,diameter,0.9701909,1202,Lactobacillus animalis,False
1209,Lactobacillus equi,species,False,True,137357,0.3576065003871918,0.3576065,diameter,0.99008983,1201,Ligilactobacillus agilis,False
1210,Lactobacillus saerimneri,species,False,True,228229,0.3942449688911438,0.39424497,diameter,0.9935407,1207,Lactobacillus hayakitensis,False
1211,Lactobacillus acidipiscis,species,False,True,89059,0.3745286166667938,0.37452862,diameter,0.9749096,1212,Lactobacillus pobuzihii,False
1212,Lactobacillus pobuzihii,species,False,True,449659,0.0068215732462704,0.0068215732,diameter,0.9749096,1211,Lactobacillus acidipiscis,False
1213,Liquorilactobacillus vini,species,False,True,238015,0.3397552073001861,0.3397552,diameter,0.9880152,1218,Lactobacillus hokkaidonensis,False
1214,Lactobacillus mali,species,False,True,1618,0.1993748545646667,0.19937485,diameter,0.99062043,1335,Pediococcus damnosus,False
1215,Lactobacillus sucicola,species,False,True,519050,0.0050983247347176,0.0050983247,diameter,0.9915453,1214,Lactobacillus mali,False
1216,Lactobacillus coryniformis,species,False,True,1610,0.498355507850647,0.4983555,diameter,0.9820667,1168,Lactiplantibacillus plantarum,False
1217,Lactobacillus suebicus,species,False,True,152335,0.0054107229225337,0.005410723,diameter,0.9918325,1218,Lactobacillus hokkaidonensis,False
1218,Lactobacillus hokkaidonensis,species,False,True,1193095,0.0045045046135783,0.0045045046,diameter,0.9880152,1213,Liquorilactobacillus vini,False
1219,Lactobacillus harbinensis,species,False,True,304207,0.0077047850936651,0.007704785,diameter,0.99304795,1252,Lactobacillus rhamnosus,False
1220,Lactobacillus collinoides,species,False,True,33960,0.1046633124351501,0.10466331,diameter,0.9592567,1221,Lactobacillus paracollinoides,False
1221,Lactobacillus paracollinoides,species,False,True,240427,0.02571751922369,0.02571752,diameter,0.9592567,1220,Lactobacillus collinoides,False
1222,Lactobacillus malefermentans,species,False,True,176292,0.0304073430597782,0.030407343,diameter,0.981632,1335,Pediococcus damnosus,False
1223,Lactobacillus similis,species,False,True,414682,0.0177064761519432,0.017706476,diameter,0.9881011,1220,Lactobacillus collinoides,False
1224,Lactobacillus buchneri,species,False,True,1581,0.5089090466499329,0.50890905,diameter,0.9567407,1229,Lactobacillus otakiensis,False
1225,Lactobacillus hilgardii,species,False,True,1588,0.0091421604156494,0.00914216,diameter,0.97393346,1227,Lactobacillus farraginis,False
1226,Lactobacillus parabuchneri,species,False,True,152331,0.1216659545898437,0.121665955,diameter,0.9663393,1224,Lactobacillus buchneri,False
1227,Lactobacillus farraginis,species,False,True,390841,0.0069511802867054,0.0069511803,diameter,0.97393346,1225,Lactobacillus hilgardii,False
1228,Lactobacillus parafarraginis,species,False,True,390842,0.5225745439529419,0.52257454,diameter,0.97655654,1226,Lactobacillus parabuchneri,False
1229,Lactobacillus otakiensis,species,False,True,481720,0.00016420360771,0.00016420361,diameter,0.9567407,1224,Lactobacillus buchneri,False
1230,Lactobacillus kisonensis,species,False,True,481722,0.131399780511856,0.13139978,diameter,0.98259085,1224,Lactobacillus buchneri,False
1231,Winkia neuii,species,False,True,33007,0.0948099717497825,0.09480997,diameter,0.9840733,1241,Actinobaculum massiliense,False
1232,Erythrobacter marinus,species,False,True,874156,0.0007528703426942,0.00075287034,diameter,0.9901667,992,Altererythrobacter marensis,False
1233,Dietzia cinnamea,species,False,True,321318,0.6496216654777527,0.64962167,diameter,0.97942775,1747,Amycolatopsis vancoresmycina,False
1234,Methylorubrum extorquens,species,False,True,408,0.6406654715538025,0.6406655,diameter,0.96247417,732,Methylobacterium radiotolerans,False
1235,Myroides odoratus,species,False,True,256,0.0051428573206067,0.0051428573,diameter,0.9887486,1237,Myroides marinus,False
1236,Myroides odoratimimus,species,False,True,76832,0.5451388955116272,0.5451389,diameter,0.95550776,1237,Myroides marinus,False
1237,Myroides marinus,species,False,True,703342,0.4128053784370422,0.41280538,diameter,0.95550776,1236,Myroides odoratimimus,False
1238,Planktothrix prolifica,species,False,True,54307,0.0072038420476019,0.007203842,diameter,0.99138635,1267,Microcystis aeruginosa,False
1239,Pandoraea apista,species,False,True,93218,0.2545713782310486,0.25457138,diameter,0.86265844,1240,Pandoraea pnomenusa,False
1240,Pandoraea pnomenusa,species,False,True,93220,0.25,0.9323094,custom,0.86265844,1239,Pandoraea apista,True
1241,Actinobaculum massiliense,species,False,True,202789,0.0211345944553613,0.021134594,diameter,0.9840733,1231,Winkia neuii,False
1242,Leminorella grimontii,species,False,True,82981,0.004819591064006,0.004819591,diameter,0.98936945,882,Serratia marcescens,False
1243,Rhodobacter capsulatus,species,False,True,1061,0.7304673194885254,0.7304673,diameter,0.97541267,618,Paracoccus pantotrophus,False
1244,Rhodobacter sphaeroides,species,False,True,1063,0.5063318610191345,0.50633186,diameter,0.97494483,619,Paracoccus sanguinis,False
1245,Tatumella ptyseos,species,False,True,82987,0.0017267180373892,0.001726718,diameter,0.99046105,510,Pantoea agglomerans,False
1246,Streptacidiphilus albus,species,False,True,105425,0.0064199394546449,0.0064199395,diameter,0.96322274,463,Kitasatospora setae,False
1247,Lactobacillus sharpeae,species,False,True,1626,0.0340063758194446,0.034006376,diameter,0.9928265,1249,Lactobacillus thailandensis,False
1248,Lactobacillus nasuensis,species,False,True,944671,0.0345353931188583,0.034535393,diameter,0.99006,1250,Lacticaseibacillus camelliae,False
1249,Lactobacillus thailandensis,species,False,True,381741,0.0171265453100204,0.017126545,diameter,0.9785468,1253,Lactobacillus pantheris,False
1250,Lacticaseibacillus camelliae,species,False,True,381742,0.0202955026179552,0.020295503,diameter,0.99006,1248,Lactobacillus nasuensis,False
1251,Lactobacillus saniviri,species,False,True,931533,0.0258701778948307,0.025870178,diameter,0.9931123,678,Limosilactobacillus fermentum,False
1252,Lactobacillus rhamnosus,species,False,True,47715,0.5650075674057007,0.56500757,diameter,0.9596024,1603,Lactobacillus zeae,False
1253,Lactobacillus pantheris,species,False,True,171523,0.0214569997042417,0.021457,diameter,0.9785468,1249,Lactobacillus thailandensis,False
